municipio,ano_mes,passageiros
SÃO JOÃO DA BOA VISTA,2024-11,0.0
SÃO LUÍS,2021-01,55819.0
SÃO LUÍS,2021-02,37505.0
SÃO LUÍS,2021-03,26938.0
SÃO LUÍS,2021-04,21402.0
SÃO LUÍS,2021-05,27863.0
SÃO LUÍS,2021-06,36872.0
SÃO LUÍS,2021-07,52377.0
SÃO LUÍS,2021-08,50344.0
SÃO LUÍS,2021-09,49511.0
SÃO LUÍS,2021-10,49733.0
SÃO LUÍS,2021-11,55168.0
SÃO LUÍS,2021-12,61246.0
SÃO LUÍS,2022-01,67842.0
SÃO LUÍS,2022-02,46974.0
SÃO LUÍS,2022-03,46780.0
SÃO LUÍS,2022-04,44401.0
SÃO LUÍS,2022-05,46792.0
SÃO LUÍS,2022-06,51316.0
SÃO LUÍS,2022-07,71674.0
SÃO LUÍS,2022-08,72438.0
SÃO LUÍS,2022-09,59944.0
SÃO LUÍS,2022-10,59411.0
SÃO LUÍS,2022-11,60282.0
SÃO LUÍS,2022-12,58916.0
SÃO LUÍS,2023-01,72179.0
SÃO LUÍS,2023-02,51600.0
SÃO LUÍS,2023-03,55067.0
SÃO LUÍS,2023-04,54707.0
SÃO LUÍS,2023-05,59696.0
SÃO LUÍS,2023-06,71333.0
SÃO LUÍS,2023-07,81575.0
SÃO LUÍS,2023-08,77066.0
SÃO LUÍS,2023-09,61484.0
SÃO LUÍS,2023-10,60251.0
SÃO LUÍS,2023-11,57891.0
SÃO LUÍS,2023-12,60728.0
SÃO LUÍS,2024-01,66719.0
SÃO LUÍS,2024-02,56853.0
SÃO LUÍS,2024-03,54937.0
SÃO LUÍS,2024-04,56169.0
SÃO LUÍS,2024-05,62112.0
SÃO LUÍS,2024-06,69263.0
SÃO LUÍS,2024-07,83690.0
SÃO LUÍS,2024-08,78807.0
SÃO LUÍS,2024-09,71997.0
SÃO LUÍS,2024-10,66615.0
SÃO LUÍS,2024-11,63903.0
SÃO LUÍS,2024-12,61409.0
SÃO LUÍS,2025-01,65148.0
SÃO LUÍS,2025-02,59079.0
SÃO LUÍS,2025-03,60701.0
SÃO LUÍS,2025-04,65905.0
SÃO LUÍS,2025-05,75330.0
SÃO LUÍS,2025-06,82961.0
SÃO LUÍS,2025-07,96337.0
SÃO LUÍS,2025-08,93434.0
SÃO LUÍS,2025-09,83253.0
SÃO LUÍS,2025-10,79440.0
SÃO LUÍS,2025-11,73005.0
SÃO LUÍS,2025-12,75413.0
SÃO MIGUEL DO OESTE,2021-09,9.0
SÃO MIGUEL DO OESTE,2021-10,33.0
SÃO MIGUEL DO OESTE,2021-11,28.0
SÃO MIGUEL DO OESTE,2021-12,23.0
SÃO MIGUEL DO OESTE,2022-01,18.0
SÃO PAULO,2021-01,401576.0
SÃO PAULO,2021-02,315272.0
SÃO PAULO,2021-03,208902.0
SÃO PAULO,2021-04,129456.0
SÃO PAULO,2021-05,214574.0
SÃO PAULO,2021-06,262995.0
SÃO PAULO,2021-07,430667.0
SÃO PAULO,2021-08,393369.0
SÃO PAULO,2021-09,471063.0
SÃO PAULO,2021-10,550586.0
SÃO PAULO,2021-11,588627.0
SÃO PAULO,2021-12,735795.0
SÃO PAULO,2022-01,642109.0
SÃO PAULO,2022-02,502502.0
SÃO PAULO,2022-03,585830.0
SÃO PAULO,2022-04,689571.0
SÃO PAULO,2022-05,726872.0
SÃO PAULO,2022-06,704849.0
SÃO PAULO,2022-07,837201.0
SÃO PAULO,2022-08,814063.0
SÃO PAULO,2022-09,779068.0
SÃO PAULO,2022-10,812358.0
SÃO PAULO,2022-11,855440.0
SÃO PAULO,2022-12,891215.0
SÃO PAULO,2023-01,852040.0
SÃO PAULO,2023-02,730012.0
SÃO PAULO,2023-03,877285.0
SÃO PAULO,2023-04,821062.0
SÃO PAULO,2023-05,857337.0
SÃO PAULO,2023-06,872028.0
SÃO PAULO,2023-07,1010848.0
SÃO PAULO,2023-08,995863.0
SÃO PAULO,2023-09,953137.0
SÃO PAULO,2023-10,999192.0
SÃO PAULO,2023-11,945339.0
SÃO PAULO,2023-12,997816.0
SÃO PAULO,2024-01,906974.0
SÃO PAULO,2024-02,812184.0
SÃO PAULO,2024-03,945342.0
SÃO PAULO,2024-04,911938.0
SÃO PAULO,2024-05,894505.0
SÃO PAULO,2024-06,892239.0
SÃO PAULO,2024-07,990571.0
SÃO PAULO,2024-08,948740.0
SÃO PAULO,2024-09,953110.0
SÃO PAULO,2024-10,1005497.0
SÃO PAULO,2024-11,997126.0
SÃO PAULO,2024-12,1074028.0
SÃO PAULO,2025-01,960356.0
SÃO PAULO,2025-02,890820.0
SÃO PAULO,2025-03,935401.0
SÃO PAULO,2025-04,946352.0
SÃO PAULO,2025-05,960032.0
SÃO PAULO,2025-06,994950.0
SÃO PAULO,2025-07,1033880.0
SÃO PAULO,2025-08,1015362.0
SÃO PAULO,2025-09,983330.0
SÃO PAULO,2025-10,1070482.0
SÃO PAULO,2025-11,1062482.0
SÃO PAULO,2025-12,1124238.0
SÃO PAULO DE OLIVENÇA,2023-05,41.0
SÃO PAULO DE OLIVENÇA,2023-06,93.0
SÃO PAULO DE OLIVENÇA,2023-07,65.0
SÃO PAULO DE OLIVENÇA,2023-08,60.0
SÃO PAULO DE OLIVENÇA,2023-09,37.0
SÃO PAULO DE OLIVENÇA,2023-10,47.0
SÃO PAULO DE OLIVENÇA,2023-11,22.0
SÃO PAULO DE OLIVENÇA,2023-12,37.0
SÃO RAIMUNDO NONATO,2022-12,142.0
SÃO RAIMUNDO NONATO,2023-01,177.0
SÃO RAIMUNDO NONATO,2023-02,218.0
SÃO RAIMUNDO NONATO,2023-03,158.0
SÃO RAIMUNDO NONATO,2023-04,159.0
SÃO RAIMUNDO NONATO,2023-05,162.0
SÃO RAIMUNDO NONATO,2023-06,154.0
SÃO RAIMUNDO NONATO,2023-07,209.0
SÃO RAIMUNDO NONATO,2023-08,167.0
SÃO RAIMUNDO NONATO,2023-09,173.0
SÃO RAIMUNDO NONATO,2023-10,194.0
SÃO RAIMUNDO NONATO,2023-11,233.0
SÃO RAIMUNDO NONATO,2023-12,278.0
SÃO RAIMUNDO NONATO,2024-01,331.0
SÃO RAIMUNDO NONATO,2024-02,322.0
SÃO RAIMUNDO NONATO,2024-03,267.0
SÃO RAIMUNDO NONATO,2024-04,187.0
SÃO RAIMUNDO NONATO,2024-05,283.0
SÃO RAIMUNDO NONATO,2024-06,178.0
SÃO RAIMUNDO NONATO,2024-07,371.0
SÃO RAIMUNDO NONATO,2024-08,307.0
SÃO RAIMUNDO NONATO,2024-09,238.0
SÃO RAIMUNDO NONATO,2024-10,387.0
SÃO RAIMUNDO NONATO,2024-11,312.0
SÃO RAIMUNDO NONATO,2024-12,461.0
SÃO RAIMUNDO NONATO,2025-01,654.0
SÃO RAIMUNDO NONATO,2025-02,426.0
SÃO RAIMUNDO NONATO,2025-03,117.0
SÃO ROQUE,2022-03,32.0
SÃO ROQUE,2025-06,0.0
TABATINGA,2021-01,1802.0
TABATINGA,2021-02,1389.0
TABATINGA,2021-03,1596.0
TABATINGA,2021-04,1755.0
TABATINGA,2021-05,1829.0
TABATINGA,2021-06,1886.0
TABATINGA,2021-07,1842.0
TABATINGA,2021-08,2368.0
TABATINGA,2021-09,2128.0
TABATINGA,2021-10,2115.0
TABATINGA,2021-11,2291.0
TABATINGA,2021-12,2719.0
TABATINGA,2022-01,3701.0
TABATINGA,2022-02,2364.0
TABATINGA,2022-03,2292.0
TABATINGA,2022-04,2150.0
TABATINGA,2022-05,2553.0
TABATINGA,2022-06,2748.0
TABATINGA,2022-07,2627.0
TABATINGA,2022-08,2661.0
TABATINGA,2022-09,2470.0
TABATINGA,2022-10,2379.0
TABATINGA,2022-11,2279.0
TABATINGA,2022-12,2113.0
TABATINGA,2023-01,2620.0
TABATINGA,2023-02,1954.0
TABATINGA,2023-03,2059.0
TABATINGA,2023-04,1896.0
TABATINGA,2023-05,2139.0
TABATINGA,2023-06,1941.0
TABATINGA,2023-07,2160.0
TABATINGA,2023-08,2273.0
TABATINGA,2023-09,1659.0
TABATINGA,2023-10,1911.0
TABATINGA,2023-11,1682.0
TABATINGA,2023-12,1745.0
TABATINGA,2024-01,2390.0
TABATINGA,2024-02,2061.0
TABATINGA,2024-03,1931.0
TABATINGA,2024-04,1968.0
TABATINGA,2024-05,2439.0
TABATINGA,2024-06,2293.0
TABATINGA,2024-07,2404.0
TABATINGA,2024-08,2724.0
TABATINGA,2024-09,2223.0
TABATINGA,2024-10,2749.0
TABATINGA,2024-11,2240.0
TABATINGA,2024-12,2695.0
TABATINGA,2025-01,2705.0
TABATINGA,2025-02,2688.0
TABATINGA,2025-03,2472.0
TABATINGA,2025-04,2728.0
TABATINGA,2025-05,2542.0
TABATINGA,2025-06,2738.0
TABATINGA,2025-07,3024.0
TABATINGA,2025-08,3017.0
TABATINGA,2025-09,2800.0
TABATINGA,2025-10,2356.0
TABATINGA,2025-11,2401.0
TABATINGA,2025-12,2701.0
TANGARÁ DA SERRA,2021-01,82.0
TANGARÁ DA SERRA,2021-02,69.0
TANGARÁ DA SERRA,2021-03,24.0
TANGARÁ DA SERRA,2021-04,176.0
TANGARÁ DA SERRA,2021-05,151.0
TANGARÁ DA SERRA,2021-06,130.0
TANGARÁ DA SERRA,2021-07,131.0
TANGARÁ DA SERRA,2021-08,84.0
TANGARÁ DA SERRA,2021-09,71.0
TANGARÁ DA SERRA,2021-10,73.0
TANGARÁ DA SERRA,2021-11,61.0
TANGARÁ DA SERRA,2021-12,4.0
TANGARÁ DA SERRA,2022-01,7.0
TANGARÁ DA SERRA,2022-02,0.0
TANGARÁ DA SERRA,2022-03,0.0
TANGARÁ DA SERRA,2022-04,0.0
TANGARÁ DA SERRA,2022-05,2.0
TANGARÁ DA SERRA,2022-06,2.0
TANGARÁ DA SERRA,2022-07,0.0
TANGARÁ DA SERRA,2023-01,0.0
TANGARÁ DA SERRA,2023-04,0.0
TEFÉ,2021-01,1390.0
TEFÉ,2021-02,695.0
TEFÉ,2021-03,1638.0
TEFÉ,2021-04,1578.0
TEFÉ,2021-05,1390.0
TEFÉ,2021-06,1225.0
TEFÉ,2021-07,1040.0
TEFÉ,2021-08,1504.0
TEFÉ,2021-09,1595.0
TEFÉ,2021-10,1490.0
TEFÉ,2021-11,1624.0
TEFÉ,2021-12,1787.0
TEFÉ,2022-01,1452.0
TEFÉ,2022-02,1265.0
TEFÉ,2022-03,1548.0
TEFÉ,2022-04,1441.0
TEFÉ,2022-05,1547.0
TEFÉ,2022-06,1635.0
TEFÉ,2022-07,2035.0
TEFÉ,2022-08,1500.0
TEFÉ,2022-09,1111.0
TEFÉ,2022-10,1397.0
TEFÉ,2022-11,1330.0
TEFÉ,2022-12,1389.0
TEFÉ,2023-01,1332.0
TEFÉ,2023-02,991.0
TEFÉ,2023-03,1129.0
TEFÉ,2023-04,939.0
TEFÉ,2023-05,1428.0
TEFÉ,2023-06,1308.0
TEFÉ,2023-07,1739.0
TEFÉ,2023-08,1594.0
TEFÉ,2023-09,856.0
TEFÉ,2023-10,1032.0
TEFÉ,2023-11,789.0
TEFÉ,2023-12,868.0
TEFÉ,2024-01,1131.0
TEFÉ,2024-02,1041.0
TEFÉ,2024-03,1309.0
TEFÉ,2024-04,1462.0
TEFÉ,2024-05,2117.0
TEFÉ,2024-06,1845.0
TEFÉ,2024-07,2177.0
TEFÉ,2024-08,2233.0
TEFÉ,2024-09,2181.0
TEFÉ,2024-10,2970.0
TEFÉ,2024-11,1994.0
TEFÉ,2024-12,1767.0
TEFÉ,2025-01,1273.0
TEFÉ,2025-02,1187.0
TEFÉ,2025-03,1348.0
TEFÉ,2025-04,1032.0
TEFÉ,2025-05,1171.0
TEFÉ,2025-06,1100.0
TEFÉ,2025-07,975.0
TEFÉ,2025-08,1028.0
TEFÉ,2025-09,996.0
TEFÉ,2025-10,1050.0
TEFÉ,2025-11,786.0
TEFÉ,2025-12,1084.0
TEIXEIRA DE FREITAS,2021-01,1736.0
TEIXEIRA DE FREITAS,2021-02,811.0
TEIXEIRA DE FREITAS,2021-03,810.0
TEIXEIRA DE FREITAS,2021-04,625.0
TEIXEIRA DE FREITAS,2021-05,670.0
TEIXEIRA DE FREITAS,2021-06,855.0
TEIXEIRA DE FREITAS,2021-07,1395.0
TEIXEIRA DE FREITAS,2021-08,1576.0
TEIXEIRA DE FREITAS,2021-09,1622.0
TEIXEIRA DE FREITAS,2021-10,1299.0
TEIXEIRA DE FREITAS,2021-11,1200.0
TEIXEIRA DE FREITAS,2021-12,1041.0
TEIXEIRA DE FREITAS,2022-01,714.0
TEIXEIRA DE FREITAS,2022-10,69.0
TEIXEIRA DE FREITAS,2022-11,355.0
TEIXEIRA DE FREITAS,2022-12,576.0
TEIXEIRA DE FREITAS,2023-01,572.0
TEIXEIRA DE FREITAS,2023-02,294.0
TEIXEIRA DE FREITAS,2023-03,364.0
TEIXEIRA DE FREITAS,2023-04,731.0
TEIXEIRA DE FREITAS,2023-05,469.0
TEIXEIRA DE FREITAS,2023-06,399.0
TEIXEIRA DE FREITAS,2023-07,471.0
TEIXEIRA DE FREITAS,2023-08,361.0
TEIXEIRA DE FREITAS,2023-09,492.0
TEIXEIRA DE FREITAS,2023-10,395.0
TEIXEIRA DE FREITAS,2023-11,410.0
TEIXEIRA DE FREITAS,2023-12,402.0
TEIXEIRA DE FREITAS,2024-01,330.0
TEIXEIRA DE FREITAS,2024-02,316.0
TEIXEIRA DE FREITAS,2024-03,254.0
TELÊMACO BORBA,2022-01,19.0
TELÊMACO BORBA,2022-02,49.0
TELÊMACO BORBA,2022-03,62.0
TELÊMACO BORBA,2022-04,65.0
TELÊMACO BORBA,2022-05,31.0
TELÊMACO BORBA,2022-06,12.0
TELÊMACO BORBA,2022-07,32.0
TELÊMACO BORBA,2022-08,9.0
TELÊMACO BORBA,2022-09,3.0
TELÊMACO BORBA,2022-10,7.0
TELÊMACO BORBA,2022-11,4.0
TELÊMACO BORBA,2022-12,12.0
TELÊMACO BORBA,2023-01,5.0
TELÊMACO BORBA,2023-02,5.0
TELÊMACO BORBA,2023-03,15.0
TELÊMACO BORBA,2023-04,8.0
TELÊMACO BORBA,2023-05,14.0
TELÊMACO BORBA,2023-06,7.0
TELÊMACO BORBA,2023-07,5.0
TELÊMACO BORBA,2023-08,4.0
TELÊMACO BORBA,2023-09,122.0
TELÊMACO BORBA,2023-10,7.0
TELÊMACO BORBA,2023-11,9.0
TELÊMACO BORBA,2023-12,8.0
TELÊMACO BORBA,2024-01,4.0
TELÊMACO BORBA,2024-02,1.0
TELÊMACO BORBA,2024-03,10.0
TELÊMACO BORBA,2024-04,5.0
TELÊMACO BORBA,2024-05,4.0
TELÊMACO BORBA,2024-06,5.0
TELÊMACO BORBA,2024-07,10.0
TELÊMACO BORBA,2024-08,24.0
TELÊMACO BORBA,2024-09,10.0
TELÊMACO BORBA,2024-10,13.0
TELÊMACO BORBA,2024-11,2.0
TELÊMACO BORBA,2024-12,3.0
TELÊMACO BORBA,2025-01,9.0
TELÊMACO BORBA,2025-02,70.0
TELÊMACO BORBA,2025-03,22.0
TELÊMACO BORBA,2025-04,0.0
TELÊMACO BORBA,2025-05,6.0
TELÊMACO BORBA,2025-06,2.0
TELÊMACO BORBA,2025-07,2.0
TELÊMACO BORBA,2025-08,3.0
TELÊMACO BORBA,2025-09,12.0
TELÊMACO BORBA,2025-10,6.0
TELÊMACO BORBA,2025-11,8.0
TELÊMACO BORBA,2025-12,16.0
TERESINA,2021-01,44799.0
TERESINA,2021-02,30603.0
TERESINA,2021-03,20479.0
TERESINA,2021-04,18851.0
TERESINA,2021-05,24505.0
TERESINA,2021-06,26954.0
TERESINA,2021-07,40469.0
TERESINA,2021-08,37382.0
TERESINA,2021-09,35203.0
TERESINA,2021-10,38700.0
TERESINA,2021-11,40092.0
TERESINA,2021-12,43450.0
TERESINA,2022-01,47305.0
TERESINA,2022-02,37132.0
TERESINA,2022-03,35659.0
TERESINA,2022-04,33388.0
TERESINA,2022-05,34455.0
TERESINA,2022-06,32806.0
TERESINA,2022-07,40598.0
TERESINA,2022-08,39570.0
TERESINA,2022-09,35407.0
TERESINA,2022-10,36627.0
TERESINA,2022-11,39395.0
TERESINA,2022-12,42048.0
TERESINA,2023-01,51811.0
TERESINA,2023-02,39167.0
TERESINA,2023-03,39666.0
TERESINA,2023-04,40679.0
TERESINA,2023-05,42444.0
TERESINA,2023-06,40426.0
TERESINA,2023-07,48620.0
TERESINA,2023-08,49909.0
TERESINA,2023-09,40424.0
TERESINA,2023-10,41393.0
TERESINA,2023-11,42228.0
TERESINA,2023-12,43690.0
TERESINA,2024-01,56147.0
TERESINA,2024-02,43781.0
TERESINA,2024-03,40963.0
TERESINA,2024-04,41691.0
TERESINA,2024-05,41681.0
TERESINA,2024-06,43075.0
TERESINA,2024-07,50924.0
TERESINA,2024-08,48544.0
TERESINA,2024-09,41376.0
TERESINA,2024-10,47252.0
TERESINA,2024-11,41052.0
TERESINA,2024-12,40862.0
TERESINA,2025-01,48682.0
TERESINA,2025-02,40197.0
TERESINA,2025-03,41335.0
TERESINA,2025-04,42814.0
TERESINA,2025-05,47464.0
TERESINA,2025-06,45214.0
TERESINA,2025-07,48440.0
TERESINA,2025-08,47704.0
TERESINA,2025-09,43910.0
TERESINA,2025-10,45312.0
TERESINA,2025-11,44060.0
TERESINA,2025-12,47582.0
TEÓFILO OTONI,2022-12,23.0
TEÓFILO OTONI,2023-01,81.0
TEÓFILO OTONI,2023-02,62.0
TEÓFILO OTONI,2023-03,69.0
TEÓFILO OTONI,2023-04,68.0
TEÓFILO OTONI,2023-05,58.0
TEÓFILO OTONI,2023-06,34.0
TEÓFILO OTONI,2023-07,71.0
TEÓFILO OTONI,2023-08,73.0
TEÓFILO OTONI,2023-09,72.0
TEÓFILO OTONI,2023-10,106.0
TEÓFILO OTONI,2023-11,134.0
TEÓFILO OTONI,2023-12,84.0
TEÓFILO OTONI,2024-01,54.0
TEÓFILO OTONI,2024-02,44.0
TEÓFILO OTONI,2024-03,126.0
TEÓFILO OTONI,2024-04,129.0
TEÓFILO OTONI,2024-05,162.0
TEÓFILO OTONI,2024-06,205.0
TEÓFILO OTONI,2024-07,204.0
TEÓFILO OTONI,2024-08,207.0
TEÓFILO OTONI,2024-09,180.0
TEÓFILO OTONI,2024-10,125.0
TEÓFILO OTONI,2024-11,94.0
TEÓFILO OTONI,2024-12,87.0
TEÓFILO OTONI,2025-01,99.0
TEÓFILO OTONI,2025-02,93.0
TEÓFILO OTONI,2025-03,85.0
TEÓFILO OTONI,2025-04,47.0
TEÓFILO OTONI,2025-05,9.0
TEÓFILO OTONI,2025-06,0.0
TEÓFILO OTONI,2025-07,105.0
TEÓFILO OTONI,2025-08,46.0
TEÓFILO OTONI,2025-09,106.0
TEÓFILO OTONI,2025-10,58.0
TEÓFILO OTONI,2025-11,56.0
TEÓFILO OTONI,2025-12,61.0
TOLEDO,2021-12,251.0
TOLEDO,2022-01,648.0
TOLEDO,2022-02,492.0
TOLEDO,2022-03,405.0
TOLEDO,2022-04,809.0
TOLEDO,2022-05,1277.0
TOLEDO,2022-06,1193.0
TOLEDO,2022-07,1071.0
TOLEDO,2022-08,1115.0
TOLEDO,2022-09,753.0
TOLEDO,2022-10,645.0
TOLEDO,2022-11,686.0
TOLEDO,2022-12,585.0
TOLEDO,2023-01,538.0
TOLEDO,2023-02,489.0
TOLEDO,2023-03,941.0
TOLEDO,2023-04,1038.0
TOLEDO,2023-05,1134.0
TOLEDO,2023-06,959.0
TOLEDO,2023-07,1153.0
TOLEDO,2023-08,1039.0
TOLEDO,2023-09,1053.0
TOLEDO,2023-10,952.0
TOLEDO,2023-11,804.0
TOLEDO,2023-12,124.0
TORRES,2021-01,225.0
TRÊS LAGOAS,2021-02,440.0
TRÊS LAGOAS,2021-03,689.0
TRÊS LAGOAS,2021-04,581.0
TRÊS LAGOAS,2021-05,616.0
TRÊS LAGOAS,2021-06,558.0
TRÊS LAGOAS,2021-07,724.0
TRÊS LAGOAS,2021-08,1243.0
TRÊS LAGOAS,2021-09,1261.0
TRÊS LAGOAS,2021-10,1458.0
TRÊS LAGOAS,2021-11,1692.0
TRÊS LAGOAS,2021-12,1513.0
TRÊS LAGOAS,2022-01,1147.0
TRÊS LAGOAS,2022-02,692.0
TRÊS LAGOAS,2022-03,1067.0
TRÊS LAGOAS,2022-04,1220.0
TRÊS LAGOAS,2022-05,1698.0
TRÊS LAGOAS,2022-06,1190.0
TRÊS LAGOAS,2022-07,1127.0
TRÊS LAGOAS,2022-08,1255.0
TRÊS LAGOAS,2022-09,1081.0
TRÊS LAGOAS,2022-10,1006.0
TRÊS LAGOAS,2022-11,874.0
TRÊS LAGOAS,2022-12,990.0
TRÊS LAGOAS,2023-01,1065.0
TRÊS LAGOAS,2023-02,861.0
TRÊS LAGOAS,2023-03,1152.0
TRÊS LAGOAS,2023-04,1096.0
TRÊS LAGOAS,2023-05,1227.0
TRÊS LAGOAS,2023-06,980.0
TRÊS LAGOAS,2023-07,1174.0
TRÊS LAGOAS,2023-08,1186.0
TRÊS LAGOAS,2023-09,1038.0
TRÊS LAGOAS,2023-10,934.0
TRÊS LAGOAS,2023-11,996.0
TRÊS LAGOAS,2023-12,1232.0
TRÊS LAGOAS,2024-01,907.0
TRÊS LAGOAS,2024-02,1004.0
TRÊS LAGOAS,2024-03,1217.0
TRÊS LAGOAS,2024-04,1029.0
TRÊS LAGOAS,2024-05,1140.0
TRÊS LAGOAS,2024-06,1126.0
TRÊS LAGOAS,2024-07,1145.0
TRÊS LAGOAS,2024-08,1038.0
TRÊS LAGOAS,2024-09,982.0
TRÊS LAGOAS,2024-10,820.0
TRÊS LAGOAS,2024-11,718.0
TRÊS LAGOAS,2024-12,782.0
TRÊS LAGOAS,2025-01,675.0
TRÊS LAGOAS,2025-02,651.0
TRÊS LAGOAS,2025-03,130.0
TUCURUÍ,2021-11,43.0
TUCURUÍ,2021-12,118.0
TUCURUÍ,2022-01,140.0
TUCURUÍ,2022-02,211.0
TUCURUÍ,2022-03,214.0
TUCURUÍ,2022-04,209.0
TUCURUÍ,2022-05,217.0
TUCURUÍ,2022-06,170.0
TUCURUÍ,2022-07,276.0
TUCURUÍ,2022-08,260.0
TUCURUÍ,2022-09,135.0
TUCURUÍ,2022-10,68.0
TUCURUÍ,2022-11,35.0
TUCURUÍ,2022-12,3.0
TUCURUÍ,2023-02,5.0
TUCURUÍ,2023-03,27.0
TUCURUÍ,2023-04,38.0
TUCURUÍ,2023-05,56.0
TUCURUÍ,2023-06,40.0
TUCURUÍ,2023-07,29.0
TUCURUÍ,2023-08,60.0
TUCURUÍ,2023-09,26.0
TUCURUÍ,2023-10,46.0
TUCURUÍ,2023-11,42.0
TUCURUÍ,2023-12,40.0
TUCURUÍ,2024-01,40.0
TUCURUÍ,2024-02,40.0
TUCURUÍ,2024-03,37.0
TUCURUÍ,2024-04,45.0
TUCURUÍ,2024-05,28.0
TUCURUÍ,2024-06,33.0
TUCURUÍ,2024-07,19.0
TUCURUÍ,2024-08,39.0
TUCURUÍ,2024-09,35.0
TUCURUÍ,2024-10,32.0
TUCURUÍ,2024-11,34.0
TUCURUÍ,2024-12,33.0
TUCURUÍ,2025-01,17.0
TUCURUÍ,2025-02,24.0
TUCURUÍ,2025-03,11.0
TUCURUÍ,2025-04,32.0
TUCURUÍ,2025-05,14.0
TUCURUÍ,2025-06,18.0
TUCURUÍ,2025-07,24.0
TUCURUÍ,2025-08,11.0
TUCURUÍ,2025-09,26.0
TUCURUÍ,2025-10,15.0
TUCURUÍ,2025-11,5.0
TUCURUÍ,2025-12,19.0
UBATUBA,2021-01,149.0
UBERABA,2021-02,1099.0
UBERABA,2021-03,1110.0
UBERABA,2021-04,876.0
UBERABA,2021-05,1025.0
UBERABA,2021-06,1174.0
UBERABA,2021-07,1885.0
UBERABA,2021-08,1705.0
UBERABA,2021-09,2626.0
UBERABA,2021-10,3047.0
UBERABA,2021-11,3418.0
UBERABA,2021-12,4487.0
UBERABA,2022-01,3843.0
UBERABA,2022-02,3256.0
UBERABA,2022-03,3383.0
UBERABA,2022-04,3010.0
UBERABA,2022-05,4608.0
UBERABA,2022-06,3695.0
UBERABA,2022-07,3941.0
UBERABA,2022-08,3562.0
UBERABA,2022-09,3533.0
UBERABA,2022-10,4097.0
UBERABA,2022-11,4002.0
UBERABA,2022-12,4216.0
UBERABA,2023-01,3947.0
UBERABA,2023-02,2820.0
UBERABA,2023-03,2462.0
UBERABA,2023-04,2879.0
UBERABA,2023-05,2350.0
UBERABA,2023-06,1675.0
UBERABA,2023-07,3613.0
UBERABA,2023-08,3440.0
UBERABA,2023-09,2713.0
UBERABA,2023-10,3409.0
UBERABA,2023-11,3234.0
UBERABA,2023-12,3761.0
UBERABA,2024-01,3896.0
UBERABA,2024-02,2942.0
UBERABA,2024-03,3760.0
UBERABA,2024-04,4254.0
UBERABA,2024-05,4329.0
UBERABA,2024-06,3333.0
UBERABA,2024-07,4541.0
UBERABA,2024-08,4453.0
UBERABA,2024-09,4257.0
UBERABA,2024-10,4839.0
UBERABA,2024-11,4000.0
UBERABA,2024-12,4791.0
UBERABA,2025-01,5238.0
UBERABA,2025-02,4089.0
UBERABA,2025-03,4154.0
UBERABA,2025-04,4013.0
UBERABA,2025-05,4451.0
UBERABA,2025-06,2664.0
UBERABA,2025-07,4076.0
UBERABA,2025-08,2031.0
UBERABA,2025-09,1805.0
UBERABA,2025-10,1819.0
UBERABA,2025-11,1628.0
UBERABA,2025-12,1647.0
UBERLÂNDIA,2021-01,29764.0
UBERLÂNDIA,2021-02,20552.0
UBERLÂNDIA,2021-03,12430.0
UBERLÂNDIA,2021-04,11005.0
UBERLÂNDIA,2021-05,16250.0
UBERLÂNDIA,2021-06,17897.0
UBERLÂNDIA,2021-07,24503.0
UBERLÂNDIA,2021-08,26102.0
UBERLÂNDIA,2021-09,28436.0
UBERLÂNDIA,2021-10,32313.0
UBERLÂNDIA,2021-11,31591.0
UBERLÂNDIA,2021-12,35964.0
UBERLÂNDIA,2022-01,32339.0
UBERLÂNDIA,2022-02,22982.0
UBERLÂNDIA,2022-03,29089.0
UBERLÂNDIA,2022-04,29339.0
UBERLÂNDIA,2022-05,30336.0
UBERLÂNDIA,2022-06,26270.0
UBERLÂNDIA,2022-07,39370.0
UBERLÂNDIA,2022-08,37615.0
UBERLÂNDIA,2022-09,36044.0
UBERLÂNDIA,2022-10,38619.0
UBERLÂNDIA,2022-11,37610.0
UBERLÂNDIA,2022-12,43245.0
UBERLÂNDIA,2023-01,43428.0
UBERLÂNDIA,2023-02,36003.0
UBERLÂNDIA,2023-03,44797.0
UBERLÂNDIA,2023-04,43256.0
UBERLÂNDIA,2023-05,44724.0
UBERLÂNDIA,2023-06,43824.0
UBERLÂNDIA,2023-07,51375.0
UBERLÂNDIA,2023-08,52460.0
UBERLÂNDIA,2023-09,50330.0
UBERLÂNDIA,2023-10,46686.0
UBERLÂNDIA,2023-11,42684.0
UBERLÂNDIA,2023-12,43798.0
UBERLÂNDIA,2024-01,39602.0
UBERLÂNDIA,2024-02,31281.0
UBERLÂNDIA,2024-03,42187.0
UBERLÂNDIA,2024-04,43206.0
UBERLÂNDIA,2024-05,44287.0
UBERLÂNDIA,2024-06,42848.0
UBERLÂNDIA,2024-07,45536.0
UBERLÂNDIA,2024-08,46076.0
UBERLÂNDIA,2024-09,43207.0
UBERLÂNDIA,2024-10,43195.0
UBERLÂNDIA,2024-11,42273.0
UBERLÂNDIA,2024-12,46020.0
UBERLÂNDIA,2025-01,43568.0
UBERLÂNDIA,2025-02,35839.0
UBERLÂNDIA,2025-03,41824.0
UBERLÂNDIA,2025-04,41006.0
